id,group,context_00,context_01,context_02,context_03,outcome_00,outcome_01,outcome_02,outcome_03,outcome_kind_00,outcome_kind_01,outcome_kind_02,outcome_kind_03
55cc90cc755bb6d12f114a5e,1a79589b481a30bd412d17e1,role_a_0 w_45 n_19 n_0d w_4a w_30 w_57 w_56 w_1e n_c4 n_8a w_25 w_59 w_2d w_18 w_2b w_33 segment_end role_a_1 n_61 n_2a n_6c w_11 w_4a n_27 w_38 w_33 w_57 n_c7 w_43 w_05 w_3b n_f8 n_92 n_69 segment_end,role_a_0 w_4e n_b5 w_42 w_07 n_be n_d7 n_24 n_a6 n_93 n_df n_e0 v_00 n_5d n_a7 n_2e n_ef segment_end role_a_1 w_31 n_24 n_05 n_66 w_08 n_58 n_00 n_8e n_a4 n_69 n_ca w_38 n_ef n_a1 n_eb w_2f segment_end,role_a_0 v_15 w_58 n_86 w_07 w_4c w_2c n_d2 w_57 w_24 n_be w_4e w_37 w_31 n_18 w_02 w_2d segment_end role_a_1 n_ab n_b2 n_07 n_8a n_a7 w_48 n_9d n_71 n_06 n_f9 n_01 n_f1 n_34 n_bc n_52 n_8d segment_end,role_a_0 w_5b w_21 w_2d w_0e n_0b w_07 n_44 w_3e w_16 w_31 w_37 n_ad w_4a w_42 w_1e n_af segment_end role_a_1 n_a8 n_5d n_0b w_25 n_db n_f7 n_c8 n_4c n_da w_57 n_39 w_2d n_ca n_34 n_a7 n_5e segment_end,channel_text n_9c w_15 n_7c n_e6 w_2a w_5d w_2c w_5b w_2e n_17 w_56 w_25 w_26 w_34 w_38 w_04,channel_event n_e5 n_97 n_2e w_1f w_2d w_44 n_62 w_26 w_05 w_48 n_d6 w_15 n_63 n_eb n_34 n_99,channel_event w_44 w_56 n_29 n_10 w_1e w_08 w_2d w_26 n_ee w_15 n_3f n_4e w_31 n_e4 w_1f n_65,channel_text w_42 w_07 w_4a w_17 n_3e w_1b w_2e w_5b w_2f w_57 w_11 n_5d w_1e n_98 w_02 n_45,text,event,event,text
55d238de1f85ccafeeec73a0,3352272d36bc1d28fd597a48,role_a_0 n_67 w_0d w_21 n_ba w_2b n_9c n_33 w_4a n_c7 n_e4 n_86 w_25 w_14 n_5c n_07 n_3b segment_end role_a_1 w_45 w_2d w_04 n_f6 n_33 w_4f w_42 n_8b w_46 n_a1 n_7c n_ca w_09 n_47 w_57 w_0b segment_end,role_a_0 n_e8 n_d7 n_5e n_52 n_ec n_22 n_5a n_45 v_12 n_ca n_d3 n_8c n_4d n_47 n_d5 n_eb segment_end role_a_1 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end,role_a_0 n_eb n_ef n_1f n_d1 n_13 n_99 n_ae n_4c w_09 w_3f n_3d n_e7 w_37 w_57 w_12 w_13 segment_end role_a_1 n_65 n_d0 w_2b w_48 w_5f w_04 w_30 w_47 w_56 w_1e w_57 w_4f n_87 w_0e n_46 w_4a segment_end,role_a_0 w_4a w_40 w_09 n_96 w_2d w_55 n_45 w_1e n_12 w_38 n_d5 w_4e w_37 w_13 w_1b w_04 segment_end role_a_1 n_67 w_0d w_21 n_ba w_2b n_9c n_33 w_4a n_c7 n_e4 n_86 w_25 w_14 n_5c n_07 n_3b segment_end,channel_text w_43 w_04 w_2b w_4d n_09 n_83 w_35 w_2e n_c3 w_23 w_15 w_1e w_01 w_2d n_bd w_38,channel_event w_12 n_61 w_44 n_e6 n_dd w_2d w_3f w_26 w_42 n_5d n_42 w_38 n_98 n_d2 w_1f w_32,channel_text n_fe w_04 w_21 n_cd w_2f w_2b w_59 w_42 n_f5 w_1e n_90 w_07 w_25 w_3c w_26 w_48,channel_event w_1f n_56 w_43 n_3c w_0f n_28 n_37 w_0c n_5d n_03 n_2e n_e8 n_7c n_91 w_2d n_ad,text,event,text,event
55d239090905cd885771d6f1,091d8f61ace7e196dc5c9ccf,role_a_0 w_2b n_23 n_b8 n_3d n_4d n_f5 n_da n_f9 n_88 n_e2 n_89 n_31 n_52 n_67 n_62 n_33 segment_end role_a_1 w_5f n_97 n_bc w_57 n_69 n_95 n_b0 w_2f n_75 n_36 n_4a n_ea n_02 n_90 n_38 n_43 segment_end,role_a_0 n_43 w_37 w_57 w_42 w_0e n_04 w_47 n_5a w_28 n_3a w_5e w_13 w_45 w_59 w_56 w_01 segment_end role_a_1 n_2e w_37 n_82 w_2d w_33 n_c9 w_1d n_63 w_30 w_42 w_1e w_40 w_2b w_07 n_d3 w_13 segment_end,role_a_0 n_f4 w_4d n_a0 w_31 w_57 w_2d n_5d w_15 w_48 w_1f w_58 w_02 n_e0 w_04 w_4a w_30 segment_end role_a_1 w_59 n_9d w_38 w_43 w_3d n_31 n_f6 w_40 n_e7 w_58 w_37 w_13 w_57 w_55 w_17 w_2c segment_end,role_a_0 n_39 w_1e n_50 n_70 n_60 n_ea n_88 w_4c n_58 n_25 n_52 n_c4 n_77 n_f5 w_43 n_57 segment_end role_a_1 w_5f w_2e n_1a w_25 n_af w_2d w_38 n_4a w_09 w_43 n_5d n_23 n_3f w_59 n_b8 w_57 segment_end,channel_text w_43 w_48 n_0b n_c1 w_30 n_2f n_7a n_1f w_37 n_10 n_eb w_2f w_2d w_1b w_3c n_4b,channel_text n_97 w_20 w_2a w_4d n_3c w_43 n_00 w_2b w_18 n_98 w_2d w_27 n_54 n_07 n_38 n_7b,channel_event n_3d w_44 n_d3 w_26 w_2b n_a9 n_85 w_42 n_32 w_1f w_1d w_2d n_f9 n_e5 w_32 w_38,channel_text n_5d w_10 w_4e w_4a n_21 w_4c w_2a w_04 w_3d n_85 w_01 n_2c w_2e w_48 w_38 w_27,text,text,event,text
55d94676cc644c7dbf9b1b4a,1b9bf6009ef4b23fba49db61,role_a_0 w_2b n_23 n_b8 n_3d n_4d n_f5 n_da n_f9 n_88 n_e2 n_89 n_31 n_52 n_67 n_62 n_33 segment_end role_a_1 n_20 w_24 n_10 w_40 n_34 n_fe n_79 w_39 n_a4 w_34 n_89 w_3d v_0c v_14 n_c1 n_49 segment_end,role_a_0 w_57 w_36 w_5b n_b2 w_5f w_37 w_2b n_13 w_05 w_38 w_1e n_90 w_1c w_4a w_00 n_a2 segment_end role_a_1 w_08 n_bf w_37 w_1f w_38 n_4c w_1e n_60 n_d5 n_10 n_7f w_4d n_5e n_c9 n_83 n_31 segment_end,role_a_0 n_09 w_16 w_2b n_27 w_30 n_64 w_26 w_1e w_37 n_37 n_d8 n_fa n_3d w_35 w_3a w_4f segment_end role_a_1 n_6e n_8a n_58 n_55 n_7b n_6b n_d3 n_c7 n_22 n_c9 n_ea n_6f n_39 n_1c w_38 n_a1 segment_end,role_a_0 w_45 w_1e w_57 w_2b n_4e n_d6 w_55 n_3a w_18 w_56 n_ec w_46 n_6d n_f7 n_fb w_04 segment_end role_a_1 n_6b w_4a n_16 w_3d w_4e w_25 w_36 w_08 w_41 w_2d w_4d n_5f w_40 n_2f v_15 w_48 segment_end,channel_event n_37 n_44 w_01 w_48 n_70 w_08 w_2d w_44 n_a1 n_fb n_7b n_dd w_26 n_46 n_19 n_42,channel_text w_2b n_20 n_03 w_57 w_33 w_45 n_b4 n_13 w_5c w_58 n_e0 n_a0 w_3d n_0e w_4a n_39,channel_text n_49 w_03 n_83 w_27 w_04 n_ef n_51 n_66 n_f6 w_59 n_d3 n_fa w_57 w_45 w_0b n_b8,channel_event n_ee n_1c n_72 w_0c n_68 w_2d n_4c w_24 w_04 n_7c n_c4 n_0f n_ea n_9e w_0f n_5c,event,text,text,event
55dacc51f9ec2bb530fa726e,698d3adb3b7c3c6e299edaf6,role_a_0 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end role_a_1 n_d5 n_8b w_42 n_45 n_bf n_6b w_48 n_4b n_07 n_b6 n_f7 n_03 n_9b n_50 n_ba n_c6 segment_end,role_a_0 n_46 n_58 n_df n_6f n_37 n_ac n_f8 n_cf n_41 n_3e n_a3 n_14 w_04 n_4f w_46 n_89 segment_end role_a_1 n_a6 n_b7 n_01 n_19 n_ae n_3b n_68 n_bc n_fd n_25 n_ab n_96 n_09 w_2f n_06 n_c7 segment_end,role_a_0 n_ba w_2b w_44 w_5f w_21 w_35 w_37 w_18 n_02 w_1e w_26 w_41 n_29 w_49 w_3e n_d0 segment_end role_a_1 n_c0 n_23 n_13 n_46 n_21 n_a4 n_96 n_ad w_4c n_49 n_2a n_7d n_64 n_a0 w_55 n_f2 segment_end,role_a_0 n_9a n_eb n_58 n_8c n_10 w_13 n_6a n_d8 n_79 n_63 n_5d n_ff n_21 n_36 n_c8 n_83 segment_end role_a_1 n_ba w_2b w_44 w_5f w_21 w_35 w_37 w_18 n_02 w_1e w_26 w_41 n_29 w_49 w_3e n_d0 segment_end,channel_text n_7b w_45 w_3a w_36 n_fe w_2d n_03 w_03 n_1f w_59 w_04 n_6b n_86 n_31 n_dd n_8c,channel_event w_38 w_4c w_26 n_b8 w_32 n_13 n_9a n_50 n_80 w_55 n_1b w_1f n_93 w_44 w_2d w_42,channel_text w_4a w_3a n_af w_2d w_36 w_31 n_36 w_34 n_99 w_29 w_25 n_37 n_95 n_ad w_2e w_04,channel_text w_25 n_f7 n_1f n_8e w_17 w_59 n_02 n_84 w_04 n_29 n_c9 w_1e w_26 n_d9 w_03 w_4a,text,event,text,text
55db0ad343b1ba939007351c,6f0049721296be5523fec769,role_a_0 w_08 w_48 w_06 w_16 w_03 n_17 w_2d n_94 w_22 w_20 w_1e w_1b w_00 w_45 n_9f n_2a segment_end role_a_1 n_a9 n_d4 w_2b n_b8 n_be n_7a w_06 w_5e n_88 w_2d w_57 w_40 n_20 n_cf n_a1 n_cc segment_end,role_a_0 w_04 w_3a n_e0 w_4a w_22 w_32 n_ad w_3b n_9d w_47 w_17 w_4f n_79 w_59 w_2b w_58 segment_end role_a_1 w_1e w_30 w_12 n_44 w_18 n_65 n_79 w_2b w_38 w_45 w_05 w_57 n_f4 w_17 w_20 w_4e segment_end,role_a_0 w_04 w_3a n_e0 w_4a w_22 w_32 n_ad w_3b n_9d w_47 w_17 w_4f n_79 w_59 w_2b w_58 segment_end,role_a_0 w_1e w_30 w_12 n_44 w_18 n_65 n_79 w_2b w_38 w_45 w_05 w_57 n_f4 w_17 w_20 w_4e segment_end role_a_1 w_08 w_48 w_06 w_16 w_03 n_17 w_2d n_94 w_22 w_20 w_1e w_1b w_00 w_45 n_9f n_2a segment_end,channel_text n_af n_df w_43 w_12 w_5d n_2e w_40 w_4a w_2f w_35 n_7d n_d6 w_17 w_1e n_d0 n_46,channel_text w_08 w_3e w_25 w_1d w_5a w_4f w_42 w_41 w_45 w_5e n_14 n_da n_68 w_14 n_2c w_2d,channel_text n_d2 n_00 w_31 n_ac n_e1 w_0b n_41 w_27 w_38 n_5c n_21 n_92 w_43 w_41 w_4a w_04,channel_event n_d9 n_30 w_2d w_24 w_30 n_68 n_55 n_83 n_18 n_19 n_3b w_15 n_a2 n_d0 n_4f w_2b,text,text,text,event
55ef036c435638dc5e96dfe3,2ad9a8b0b19f010457a70ead,role_a_0 w_38 n_aa w_23 n_28 w_20 w_24 w_01 n_66 w_48 w_33 n_d6 w_41 w_4e w_5c w_0e w_16 segment_end role_a_1 n_bb n_ff n_54 w_12 n_e7 n_98 w_57 n_96 w_17 w_4a w_11 n_b2 w_1e n_ea n_63 w_36 segment_end,role_a_0 w_34 n_6d n_b7 w_0e w_57 w_44 w_16 w_20 n_63 w_01 w_47 v_02 w_2b w_33 n_c6 w_3a segment_end role_a_1 w_38 n_aa w_23 n_28 w_20 w_24 w_01 n_66 w_48 w_33 n_d6 w_41 w_4e w_5c w_0e w_16 segment_end,role_a_0 n_96 n_a3 w_17 w_43 w_13 n_f4 w_57 n_45 w_5f n_c8 n_5d n_5c n_79 n_6a n_71 n_df segment_end role_a_1 n_7e n_a8 w_57 n_99 n_53 w_42 n_f1 n_05 w_38 n_8a w_5f n_93 w_45 n_12 n_a9 n_0c segment_end,role_a_0 n_bb n_ff n_54 w_12 n_e7 n_98 w_57 n_96 w_17 w_4a w_11 n_b2 w_1e n_ea n_63 w_36 segment_end role_a_1 n_96 n_a3 w_17 w_43 w_13 n_f4 w_57 n_45 w_5f n_c8 n_5d n_5c n_79 n_6a n_71 n_df segment_end,channel_text w_2f n_75 w_04 w_30 n_54 n_21 w_48 w_43 w_17 n_e2 w_46 n_30 n_52 n_8a n_8d n_d3,channel_text w_2f w_50 w_4d w_2b n_96 n_cf n_6d w_4f w_4e n_08 w_2c w_17 w_0c w_1e w_45 w_04,channel_event n_d9 n_30 w_2d w_24 w_30 n_68 n_55 n_83 n_18 n_19 n_3b w_15 n_a2 n_d0 n_4f w_2b,channel_text w_03 n_5b n_ea w_41 w_27 w_4a w_17 n_b1 n_5c w_4e w_25 n_34 w_07 w_26 n_66 n_d3,text,text,event,text
55ef10f2c4fe9e3ff9842a81,3b7e234757348123d0d1e968,role_a_0 n_e2 n_5a n_62 w_13 n_ed w_57 n_4f w_48 w_2a w_05 n_2b w_27 w_40 w_2e w_2b w_04 segment_end role_a_1 n_1e w_59 n_10 n_bf w_38 w_46 n_8f n_d6 w_27 w_2b w_2d n_ab n_22 n_3a w_04 n_a2 segment_end,role_a_0 n_a0 n_c6 w_47 w_1e w_4a n_58 n_1f w_37 n_6a w_5e w_57 w_56 n_25 w_2d w_4f w_13 segment_end role_a_1 n_e0 w_1e w_58 w_0d w_1b w_2d n_72 w_04 w_17 w_5e n_33 w_2c w_37 w_50 w_02 n_f8 segment_end,role_a_0 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end role_a_1 n_e2 n_5a n_62 w_13 n_ed w_57 n_4f w_48 w_2a w_05 n_2b w_27 w_40 w_2e w_2b w_04 segment_end,role_a_0 n_e8 n_d7 n_5e n_52 n_ec n_22 n_5a n_45 v_12 n_ca n_d3 n_8c n_4d n_47 n_d5 n_eb segment_end role_a_1 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end,channel_text n_cb n_37 w_5d w_4a n_40 n_df w_07 w_26 w_1e w_25 w_4e w_59 w_04 w_03 w_17 n_72,channel_text w_2d n_ee w_23 n_13 w_04 n_34 n_d1 n_a8 n_73 n_9d n_54 n_f8 n_f4 n_2d w_47 n_7a,channel_text w_31 w_59 w_07 w_57 w_4a w_40 n_2d n_14 n_20 w_2d w_45 w_56 w_1e n_24 w_17 w_08,channel_event n_e5 w_26 n_5c w_58 w_2c w_1f w_32 w_38 w_42 n_9a n_b3 n_83 w_2d n_67 n_ed w_44,text,text,text,event
55ff43aa05e7c8e9b40de89b,1b49fb058b844b9066000c94,role_a_0 w_1f w_1c w_37 w_1e w_2b w_43 w_30 w_17 w_2c n_1a w_08 n_0d n_4f w_05 n_8d w_38 segment_end role_a_1 w_4a w_30 n_8a w_2d w_2b w_0b w_1e n_0a w_2c w_33 w_07 n_12 w_31 n_e4 w_4f w_45 segment_end,role_a_0 w_37 n_e0 w_38 w_17 v_0c n_f3 w_44 w_07 n_74 w_55 n_10 w_04 n_8a w_12 w_31 w_34 segment_end role_a_1 w_2c w_40 w_42 n_64 w_07 n_df w_4e n_c7 w_58 w_37 n_58 n_fb w_02 n_17 v_00 n_91 segment_end,role_a_0 w_38 w_30 n_eb n_4f w_44 n_b1 w_37 w_2b w_26 w_13 n_7a w_1c w_4a w_1e w_57 w_3e segment_end role_a_1 w_03 w_47 n_44 n_46 n_94 n_12 n_ac n_d8 n_4d w_17 w_04 n_93 n_82 n_18 n_b6 w_3a segment_end,role_a_0 w_37 n_75 w_55 w_12 n_c4 n_f5 w_04 n_48 w_44 n_09 n_70 n_3e n_24 n_e4 n_f4 w_17 segment_end role_a_1 n_46 n_58 n_df n_6f n_37 n_ac n_f8 n_cf n_41 n_3e n_a3 n_14 w_04 n_4f w_46 n_89 segment_end,channel_event n_ee n_1c n_72 w_0c n_68 w_2d n_4c w_24 w_04 n_7c n_c4 n_0f n_ea n_9e w_0f n_5c,channel_text n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f,channel_text n_d0 w_4a w_2d w_2e w_40 n_31 w_17 w_47 w_05 n_dc w_55 w_2b n_df w_56 w_0c w_24,channel_text n_41 n_ce w_40 w_2b w_2e w_4a w_54 w_10 n_76 w_3d w_0c w_51 w_16 w_03 w_0e n_4d,event,text,text,text
56032836f82bf25bf4aadac0,2f4b2715845e4fc46070fcf3,role_a_0 n_97 w_35 n_d9 w_01 w_38 n_4f w_05 w_42 w_4a w_17 n_5e v_15 w_25 w_57 v_0c w_22 segment_end role_a_1 n_e9 n_a4 n_3d n_e8 n_f0 n_d1 n_e6 n_6d w_17 n_93 n_11 n_5d n_f5 n_67 n_ba n_1f segment_end,role_a_0 w_46 w_00 w_37 w_4a w_09 n_2c w_3c w_2f n_de w_1e w_2b n_8e w_41 w_42 w_5e n_04 segment_end role_a_1 n_e0 n_c2 n_9e n_15 n_f1 n_8c n_88 n_6f n_c0 n_8a n_33 n_f8 n_be n_06 w_01 w_3e segment_end,role_a_0 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end role_a_1 n_79 n_4a n_f9 n_0e n_67 n_73 n_77 n_89 n_09 n_a4 n_8f n_7a n_75 n_29 v_00 n_70 segment_end,role_a_0 n_4e n_fc n_7b n_39 w_4f w_13 n_77 n_91 n_1c n_65 n_9b n_07 n_f4 n_ea n_90 n_5f segment_end role_a_1 n_16 n_6c n_a2 n_b0 n_73 n_61 w_2b n_84 n_ce w_3b n_aa n_8b n_87 n_35 n_7c n_f9 segment_end,channel_text n_47 n_b9 w_2d w_35 w_38 n_08 w_57 n_d6 n_8a n_4a w_42 n_8e n_0c w_09 n_23 n_72,channel_event n_35 n_b4 n_bd n_0f n_16 n_81 w_0c n_69 w_0f n_f2 w_2d n_70 n_97 w_24 n_c1 n_b0,channel_event w_38 w_32 n_a5 w_2d n_00 n_5d n_98 w_1f n_8e w_3e w_44 w_01 w_42 n_7a w_26 n_95,channel_text w_43 w_26 w_07 n_9f n_f6 w_5d n_7a w_5e w_20 w_25 w_04 w_17 n_3f n_8a w_4e w_0b,text,event,event,text
5605dfc9f9ec4d7e4553441c,8ef378a08db291189d74d3c0,role_a_0 w_3f w_41 w_35 v_12 w_37 w_3c w_40 w_03 w_45 n_3c n_27 w_17 w_5d n_8a n_76 w_47 segment_end role_a_1 n_f4 n_24 w_25 n_b7 n_f8 n_64 w_42 w_43 n_f3 n_bd n_6c n_c5 w_45 n_90 w_38 n_4a segment_end,role_a_0 n_ad n_9b n_3d v_0c n_68 n_0f n_57 n_1f n_ca n_00 v_14 n_55 n_b3 n_c1 w_57 n_fa segment_end role_a_1 w_06 n_c2 n_ea w_2d w_38 n_7f w_36 n_1b n_4d w_09 n_30 n_c0 n_50 n_ff n_a5 n_0f segment_end,role_a_0 n_92 n_6d w_37 w_5d w_0e n_cd w_57 n_41 n_1a n_bc n_dd n_38 w_1e w_2d w_16 n_ff segment_end role_a_1 n_f5 w_2c n_3f n_3a w_0b n_c5 n_b9 w_57 n_e8 n_f4 n_d6 w_58 n_a9 n_02 n_37 n_00 segment_end,role_a_0 n_92 n_6d w_37 w_5d w_0e n_cd w_57 n_41 n_1a n_bc n_dd n_38 w_1e w_2d w_16 n_ff segment_end,channel_text n_35 n_57 n_77 w_11 w_45 w_2e w_4a w_22 w_1e w_57 w_02 w_03 w_43 n_fe w_59 w_2d,channel_text w_2e w_2d n_fb w_20 w_16 w_38 w_57 n_f3 n_c6 n_11 n_56 w_17 w_25 w_0c w_47 w_2b,channel_text w_22 w_16 w_38 w_5b w_04 w_34 w_17 n_46 w_43 w_5d n_f9 n_88 w_15 w_2d w_58 n_20,channel_event n_e5 w_26 n_5c w_58 w_2c w_1f w_32 w_38 w_42 n_9a n_b3 n_83 w_2d n_67 n_ed w_44,text,text,text,event
560f3b8784ec4c4dd197ea88,8d6c1434834fdebc1f7d9765,role_a_0 w_17 w_24 w_1b w_3d w_5b n_34 w_32 w_27 w_35 w_41 w_40 n_83 n_dd n_98 w_2b w_2a segment_end role_a_1 n_c3 n_1f w_38 w_46 w_37 n_f5 n_ae w_04 n_e3 w_2b n_36 w_12 w_4a w_57 n_83 n_eb segment_end,role_a_0 w_22 n_ed w_31 w_59 w_24 w_2b n_a8 w_16 n_79 w_1e n_42 w_5d w_15 w_2c w_09 w_45 segment_end,role_a_0 w_2b n_58 n_5c w_40 w_22 n_4a w_1a w_42 w_16 w_18 w_5c w_1e n_69 w_4e n_01 n_4f segment_end role_a_1 w_17 w_24 w_1b w_3d w_5b n_34 w_32 w_27 w_35 w_41 w_40 n_83 n_dd n_98 w_2b w_2a segment_end,role_a_0 n_c3 n_1f w_38 w_46 w_37 n_f5 n_ae w_04 n_e3 w_2b n_36 w_12 w_4a w_57 n_83 n_eb segment_end role_a_1 n_e6 n_c4 w_01 w_57 w_38 w_04 w_2e w_1e n_c7 w_46 w_17 w_25 n_54 w_59 w_5d w_4f segment_end,channel_text w_2d w_40 w_10 w_0c w_29 n_8f n_83 w_48 n_56 w_1e w_03 n_b4 w_57 w_15 w_3e w_58,channel_text w_31 w_41 n_59 n_c9 w_4a w_15 n_23 n_4a n_39 w_1d n_a4 w_57 w_38 w_27 w_17 w_04,channel_text n_5b w_4d n_fd n_2f n_47 w_48 w_17 n_f5 n_ed n_03 n_8d n_e7 n_ef n_53 n_50 w_30,channel_event n_d9 n_30 w_2d w_24 w_30 n_68 n_55 n_83 n_18 n_19 n_3b w_15 n_a2 n_d0 n_4f w_2b,text,text,text,event
5614eb1037b4a7e31c63dfca,4e3d4666f1f167d24f41432b,role_a_0 w_2b n_82 w_07 n_1b n_ee v_0c w_31 n_50 n_36 w_25 n_2d w_4e n_04 n_60 w_57 n_86 segment_end role_a_1 v_0c w_07 n_f9 n_a8 w_35 n_89 n_1e n_3c w_30 n_7a n_28 w_57 w_31 w_17 n_2f w_1e segment_end,role_a_0 w_14 n_b6 w_37 n_bb w_57 n_8c n_e5 w_2d w_23 n_23 w_40 v_06 n_3d n_4a n_26 n_69 segment_end role_a_1 n_1e v_06 w_23 n_ca w_14 n_62 w_37 n_a5 n_eb n_b2 n_58 n_8e w_2d n_54 n_b1 n_3a segment_end,role_a_0 w_24 n_21 w_26 w_0c w_56 n_2e w_38 w_48 n_d7 w_17 w_0f w_4a w_57 n_00 w_2b w_42 segment_end role_a_1 w_5c n_a1 w_17 n_8c n_5f n_6b n_04 n_8a n_4a w_3c n_e6 n_08 n_82 w_22 w_38 n_d4 segment_end,role_a_0 n_9a w_58 n_bf n_a4 n_7c w_16 n_90 w_18 w_4e n_a6 w_40 w_2b w_2d w_15 w_11 w_1e segment_end,channel_text w_3c n_dd w_5b n_6f w_5c n_c2 n_bb n_a4 w_44 w_26 w_16 n_70 w_43 w_2c w_57 w_38,channel_text w_17 n_fb w_13 n_aa n_89 n_f7 n_2b n_77 w_04 n_9c n_9f w_1e n_f2 w_47 w_3b w_5c,channel_text w_17 n_15 n_19 n_e6 n_39 n_b2 n_6e n_f4 n_9a n_5c n_d6 n_46 w_14 w_2d w_37 n_92,channel_text w_38 w_3b w_24 w_13 n_46 n_09 n_84 w_1b w_45 w_20 w_0c w_36 w_04 n_d6 w_17 w_2d,text,text,text,text
561b0cdb6376c14fba84b21b,b933bf0e906942313dea8bb1,role_a_0 w_57 w_1e n_e4 w_23 n_6b n_c8 w_0e w_07 w_37 n_8e w_08 w_43 w_19 w_2a w_48 w_13 segment_end,role_a_0 n_0f n_6b n_95 n_bb w_58 n_f0 n_e6 w_2b n_99 n_b5 w_1e n_38 w_57 n_ca n_8d w_2c segment_end role_a_1 n_f9 w_37 w_4e n_48 n_47 n_a5 w_0b n_4e n_33 w_02 w_35 w_47 n_66 w_38 n_6d w_08 segment_end,role_a_0 n_cd n_ec n_38 n_9c n_f5 v_14 n_91 n_3c n_35 w_4e n_a5 w_3d n_a2 n_7f n_76 w_40 segment_end role_a_1 w_55 w_18 n_a9 n_51 n_83 w_57 w_27 n_04 w_2d n_37 w_56 n_fe w_45 n_cc w_17 n_28 segment_end,role_a_0 w_2b w_08 w_25 n_aa w_03 n_09 n_7d w_38 n_dc n_fd n_ae n_46 w_1e n_9a w_48 n_5f segment_end role_a_1 n_7d n_c7 n_e7 n_b1 w_23 n_5e n_39 n_6a n_cb n_62 n_84 n_8a n_b8 n_42 n_68 n_22 segment_end,channel_text w_38 n_fb w_3a w_5f w_25 w_4a w_2e w_1c n_d6 w_1e n_22 w_2d w_08 n_91 w_48 w_11,channel_event n_37 n_44 w_01 w_48 n_70 w_08 w_2d w_44 n_a1 n_fb n_7b n_dd w_26 n_46 n_19 n_42,channel_text w_02 w_2e n_43 n_06 w_4a w_2d w_03 w_43 w_17 n_11 w_5b n_42 w_04 w_45 w_1e w_57,channel_text w_2d w_4a n_7c w_17 w_11 n_4e w_2e w_1e w_24 n_13 n_09 w_2b w_3d w_34 w_25 w_39,text,event,text,text
561b366d52cdb45ec4662c5f,3329593a0a216df90eae7314,role_a_0 n_b6 w_06 n_17 n_4a w_45 n_9c n_c0 n_97 w_36 n_01 n_5c n_c8 n_f9 w_2d n_67 n_21 segment_end role_a_1 n_6d n_a8 w_36 n_96 n_e9 n_5b n_0b n_9b n_1f n_e0 n_d8 w_06 n_db w_45 n_fc n_ba segment_end,role_a_0 w_1e w_2d w_15 w_04 w_4a w_4e n_73 n_2b n_fd w_09 w_1f n_f6 w_38 w_57 w_16 w_22 segment_end role_a_1 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end,role_a_0 w_1e w_2d w_15 w_04 w_4a w_4e n_73 n_2b n_fd w_09 w_1f n_f6 w_38 w_57 w_16 w_22 segment_end,role_a_0 w_04 w_2d n_eb w_57 w_2b n_6f n_05 w_2f n_57 n_27 n_2a n_03 w_46 n_17 n_56 n_5f segment_end role_a_1 w_3a n_1d w_57 n_59 n_bb n_3b n_fa n_42 n_60 w_2b w_45 n_b0 n_e3 n_2e n_09 w_2d segment_end,channel_text n_ab n_70 n_6b w_0e n_8d w_04 n_19 n_9c w_5e w_4f w_2f n_ee w_57 n_75 n_97 w_25,channel_text w_56 n_90 n_f3 n_70 n_03 n_5c w_59 n_51 w_2d w_4a n_df w_58 w_04 w_21 w_1e n_a0,channel_text w_38 w_2d n_a2 n_2f n_79 n_5d n_2e w_4c w_35 w_4e n_ea w_04 n_d1 n_cf w_17 n_32,channel_text w_24 w_47 w_1e w_3b w_2b n_79 w_40 w_0c n_d2 w_56 w_34 n_06 w_31 w_57 n_74 w_04,text,text,text,text
